MSOA Code,MSOA Name,Age - All Ages,Age - 0-15,Age - 16-29,Age - 30-44,Age - 45-64,Age - 65+,Age - Working-age,Households - All Households,Composition - Couple hh with dependent children,Composition - Couple hh without dependent children,Composition - Lone parent hh,Composition - One person hh,Composition - Other hh Types,White,Mixed/multiple ethnic groups,Asian/Asian British,Black/African/Caribbean/Black British,Other ethnic group,BAME,Country of Birth - United Kingdom,Country of Birth - Not United Kingdom,Language - 1+ English as a main language,Language - None have English as main language,Tenure - Owned outright,Tenure - Owned with a mortgage or loan,Tenure - Social rented,Tenure - Private rented,Household spaces with at least one usual resident,Household spaces with no usual residents,Detached,Semi-detached,Terraced (including end-terrace),"Flat, maisonette or apartment",Population Density - Persons per hectare (2012),Median - 2005,Median - 2006,Median - 2007,Median - 2008,Median - 2009,Median - 2010,Median - 2011,Median - 2012,Median - 2013 (p),Sales - 2005,Sales - 2006,Sales - 2007,Sales - 2008,Sales - 2009,Sales - 2010,Sales - 2011,Sales - 2011.1,Sales - 2013(p),Qualifications - No,Qualifications - Level 1,Qualifications - Level 2,Qualifications - Apprenticeship,Qualifications - Level 3,Qualifications - Level 4 and above,Qualifications - Other,Qualifications - Schoolchildren and full-time students: Age 18 and over,Economic Activity - Economically active: Total,Economic Activity - Economically active: Unemployed,Economic Activity - Economically inactive: Total,Economic Activity - Unemployment Rate,Adults in Employment - No adults in employment in hh: With dependent children,Total Mean hh Income,Total Median hh Income,Vehicles - No cars or vans in hh,Vehicles - 1 car or van in hh,Vehicles - 2 cars or vans in hh,Vehicles - 3 cars or vans in hh,Vehicles - 4 or more cars or vans in hh,Vehicles - Sum of all cars or vans in the area,Vehicles - Cars per hh,Borough,Subregion
E02000035,Barnet 012,7965.0,1380.0,1431.0,2105.0,1747.0,1302.0,5283.0,3381.0,661.0,727.0,290.0,1152.0,551.0,5092.0,360.0,1740.0,340.0,433.0,2873.0,4648.0,3317.0,2722.0,659.0,949.0,931.0,437.0,991.0,3381.0,105.0,334.0,654.0,525.0,1973.0,62.76202219482121,249747.5,249000.0,276250.0,250000.0,250000.0,320000.0,330000.0,327500.0,390000.0,150.0,176.0,176.0,77.0,67.0,117.0,101.0,106.0,117.0,936.0,529.0,708.0,62.0,610.0,3073.0,667.0,397.0,4279.0,235.0,1601.0,5.491937368544052,139.0,45994.63012799922,35702.7004412313,970.0,1595.0,650.0,127.0,39.0,3451.0,1.020703933747412,Barnet,Outer West and North West
E02000036,Barnet 013,10743.0,2451.0,2024.0,2341.0,2479.0,1448.0,6844.0,3942.0,958.0,756.0,543.0,966.0,719.0,6227.0,474.0,2316.0,1322.0,404.0,4516.0,6845.0,3898.0,3348.0,594.0,1097.0,1474.0,498.0,770.0,3942.0,97.0,367.0,1941.0,430.0,1297.0,60.63966122471722,249475.0,250000.0,285000.0,280000.0,290000.0,286125.0,282000.0,342500.0,325000.0,194.0,200.0,190.0,97.0,80.0,130.0,113.0,110.0,107.0,1460.0,988.0,1128.0,121.0,882.0,2888.0,825.0,488.0,5350.0,348.0,2233.0,6.5046728971962615,197.0,40152.67986521819,31166.82201755947,843.0,1756.0,1057.0,228.0,58.0,4801.0,1.2179096905124303,Barnet,Outer West and North West
E02000037,Barnet 014,9741.0,2404.0,1730.0,1809.0,2408.0,1390.0,5947.0,3397.0,866.0,791.0,442.0,689.0,609.0,6185.0,361.0,2062.0,771.0,362.0,3556.0,6500.0,3241.0,2975.0,422.0,1088.0,1132.0,686.0,411.0,3397.0,75.0,882.0,1322.0,135.0,1133.0,23.154657293497365,350000.0,353800.0,440000.0,455000.0,412000.0,390475.0,320000.0,299500.0,427500.0,100.0,131.0,152.0,62.0,65.0,120.0,101.0,118.0,75.0,1260.0,836.0,1023.0,90.0,788.0,2745.0,595.0,459.0,4722.0,293.0,1956.0,6.2049978822532825,191.0,47245.039182162276,36674.501181128326,724.0,1207.0,1059.0,309.0,98.0,4668.0,1.3741536649985282,Barnet,Outer West and North West
E02000038,Barnet 015,10514.0,2019.0,2119.0,2607.0,2479.0,1290.0,7205.0,4049.0,840.0,835.0,527.0,1152.0,695.0,6883.0,566.0,1868.0,826.0,371.0,3631.0,6793.0,3721.0,3435.0,614.0,1066.0,1504.0,391.0,989.0,4049.0,115.0,194.0,1209.0,838.0,1920.0,61.6,250000.0,312000.0,340550.0,250000.0,315000.0,338472.0,317500.0,384000.0,415000.0,205.0,235.0,227.0,92.0,83.0,129.0,147.0,122.0,123.0,1304.0,891.0,1008.0,156.0,937.0,3407.0,792.0,557.0,5739.0,346.0,2127.0,6.028924899808328,198.0,43264.18435941705,33580.63549830514,993.0,1983.0,863.0,166.0,44.0,4398.0,1.0861941220054334,Barnet,Outer West and North West
E02000039,Barnet 016,6675.0,1469.0,1126.0,1435.0,1726.0,919.0,4287.0,2485.0,662.0,534.0,220.0,591.0,478.0,4682.0,277.0,1069.0,433.0,214.0,1993.0,4596.0,2079.0,2212.0,273.0,849.0,962.0,101.0,542.0,2485.0,105.0,838.0,656.0,248.0,848.0,31.56660412757974,320000.0,318250.0,350000.0,370000.0,397500.0,410000.0,425000.0,331250.0,430000.0,111.0,148.0,147.0,84.0,68.0,93.0,87.0,82.0,90.0,589.0,478.0,684.0,78.0,530.0,2418.0,429.0,284.0,3498.0,141.0,1292.0,4.030874785591767,77.0,58612.22798684887,45508.92416788255,408.0,987.0,808.0,195.0,87.0,3562.0,1.4334004024144869,Barnet,Outer West and North West
E02000040,Barnet 017,7197.0,1703.0,1335.0,1526.0,1617.0,1016.0,4478.0,2649.0,599.0,485.0,378.0,693.0,494.0,4484.0,424.0,1250.0,705.0,334.0,2713.0,4727.0,2470.0,2286.0,363.0,766.0,728.0,660.0,388.0,2649.0,102.0,451.0,991.0,295.0,1014.0,13.966751372427305,323875.0,330000.0,345000.0,292500.0,250000.0,335000.0,367500.0,402550.0,470000.0,73.0,105.0,104.0,80.0,111.0,121.0,124.0,87.0,95.0,960.0,534.0,719.0,93.0,584.0,2062.0,542.0,364.0,3420.0,251.0,1543.0,7.3391812865497075,178.0,40960.67059428318,31792.798559763618,638.0,1205.0,618.0,146.0,42.0,3059.0,1.1547753869384674,Barnet,Outer West and North West
E02000041,Barnet 018,8811.0,1908.0,1811.0,1869.0,1981.0,1242.0,5661.0,3120.0,675.0,604.0,396.0,767.0,678.0,5039.0,360.0,2155.0,825.0,432.0,3772.0,5071.0,3740.0,2559.0,561.0,909.0,977.0,343.0,831.0,3120.0,105.0,326.0,1496.0,425.0,978.0,67.84020160094872,275000.0,268500.0,313500.0,272475.0,290000.0,300000.0,338500.0,300000.0,362500.0,87.0,135.0,152.0,70.0,84.0,84.0,72.0,59.0,50.0,1258.0,717.0,924.0,100.0,700.0,2377.0,827.0,486.0,4442.0,272.0,1812.0,6.123367852318776,152.0,39331.04919711523,30530.27817356866,878.0,1288.0,730.0,173.0,51.0,3485.0,1.1169871794871795,Barnet,Outer West and North West
E02000042,Barnet 019,10639.0,1818.0,2156.0,2933.0,2232.0,1500.0,7321.0,4421.0,818.0,884.0,382.0,1481.0,856.0,6167.0,529.0,2813.0,562.0,568.0,4472.0,5702.0,4937.0,3414.0,1007.0,1103.0,1243.0,384.0,1575.0,4421.0,113.0,125.0,849.0,806.0,2752.0,90.14432989690722,240000.0,244950.0,260000.0,249950.0,250000.0,285000.0,280000.0,276500.0,323000.0,186.0,207.0,234.0,95.0,108.0,133.0,131.0,112.0,141.0,1317.0,703.0,902.0,90.0,833.0,3898.0,1078.0,570.0,5938.0,356.0,2093.0,5.995284607611991,158.0,41016.44105984126,31836.005742632606,1590.0,2037.0,645.0,124.0,25.0,3805.0,0.8606650079167609,Barnet,Outer West and North West
E02000043,Barnet 020,7696.0,1708.0,1177.0,1930.0,1837.0,1044.0,4944.0,2693.0,837.0,621.0,206.0,505.0,524.0,4648.0,319.0,2209.0,201.0,319.0,3048.0,4512.0,3184.0,2212.0,481.0,984.0,928.0,65.0,679.0,2693.0,70.0,281.0,1681.0,215.0,586.0,53.30066693888662,385000.0,412500.0,465000.0,480000.0,442500.0,492500.0,537500.0,527722.0,617500.0,107.0,130.0,111.0,53.0,70.0,76.0,71.0,78.0,71.0,622.0,407.0,600.0,73.0,543.0,3154.0,589.0,311.0,3947.0,187.0,1486.0,4.737775525715734,57.0,66207.95556566623,51412.2192988441,449.0,1236.0,781.0,181.0,46.0,3533.0,1.311919792053472,Barnet,Outer West and North West
E02000044,Barnet 021,8071.0,1954.0,1588.0,1906.0,1848.0,775.0,5342.0,2862.0,607.0,510.0,572.0,619.0,554.0,4528.0,432.0,1579.0,1211.0,321.0,3543.0,4913.0,3158.0,2338.0,524.0,512.0,835.0,882.0,542.0,2862.0,64.0,284.0,686.0,1241.0,714.0,73.87574498826079,207500.0,220500.0,249500.0,244000.0,210000.0,241250.0,247000.0,250000.0,250000.0,85.0,134.0,159.0,88.0,49.0,72.0,55.0,73.0,91.0,1282.0,773.0,855.0,92.0,577.0,1837.0,701.0,426.0,4028.0,335.0,1738.0,8.316782522343596,254.0,33714.926921641585,26179.286663226856,918.0,1270.0,560.0,85.0,29.0,2764.0,0.9657582110412299,Barnet,Outer West and North West
E02000045,Barnet 022,10237.0,2168.0,2072.0,2808.0,2269.0,920.0,7149.0,4168.0,848.0,687.0,704.0,1293.0,636.0,6607.0,749.0,1486.0,907.0,488.0,3630.0,6539.0,3698.0,3455.0,713.0,793.0,1300.0,893.0,1037.0,4168.0,84.0,192.0,869.0,982.0,2207.0,60.305475504322764,199975.0,232500.0,230000.0,227750.0,220000.0,272500.0,268975.0,245500.0,295500.0,188.0,256.0,196.0,82.0,82.0,99.0,112.0,88.0,125.0,1345.0,881.0,982.0,109.0,917.0,3051.0,784.0,480.0,5578.0,427.0,2087.0,7.655073503047688,295.0,37174.13975463434,28859.250690104735,1450.0,1955.0,634.0,103.0,26.0,3649.0,0.8754798464491362,Barnet,Outer West and North West
E02000046,Barnet 023,7063.0,1154.0,1574.0,2151.0,1335.0,849.0,5060.0,2860.0,532.0,606.0,230.0,826.0,666.0,4434.0,383.0,1654.0,282.0,310.0,2629.0,3867.0,3196.0,2240.0,620.0,721.0,717.0,131.0,1249.0,2860.0,74.0,94.0,704.0,459.0,1675.0,74.83751160631383,244000.0,249999.0,305000.0,295500.0,303500.0,329000.0,317500.0,365260.0,365500.0,101.0,145.0,142.0,70.0,58.0,98.0,62.0,67.0,82.0,654.0,414.0,539.0,63.0,566.0,2969.0,704.0,435.0,4207.0,232.0,1271.0,5.514618492987877,90.0,48274.06019304028,37474.24217501466,964.0,1361.0,445.0,74.0,16.0,2543.0,0.8891608391608392,Barnet,Outer West and North West
E02000047,Barnet 024,11373.0,2681.0,2433.0,2795.0,2285.0,1179.0,7513.0,4036.0,796.0,648.0,772.0,1048.0,772.0,5238.0,610.0,3181.0,1787.0,557.0,6135.0,5776.0,5597.0,2983.0,1053.0,596.0,1049.0,1257.0,1018.0,4036.0,89.0,129.0,876.0,1428.0,1691.0,80.89848143982002,214000.0,210000.0,225000.0,239000.0,191000.0,222000.0,230000.0,234000.0,241750.0,165.0,171.0,205.0,187.0,115.0,110.0,67.0,57.0,80.0,2102.0,1109.0,1035.0,142.0,790.0,2171.0,1343.0,698.0,5524.0,482.0,2565.0,8.725561187545257,368.0,29015.324879482992,22538.353011066916,1669.0,1716.0,533.0,91.0,27.0,3167.0,0.7846878097125867,Barnet,Outer West and North West
E02000048,Barnet 025,9817.0,2120.0,1754.0,2390.0,2201.0,1352.0,6345.0,3784.0,915.0,782.0,337.0,1054.0,696.0,6272.0,453.0,1899.0,613.0,580.0,3545.0,6068.0,3749.0,3226.0,558.0,1209.0,1386.0,200.0,933.0,3784.0,86.0,387.0,1658.0,342.0,1483.0,32.322806562479734,269975.0,284000.0,332500.0,312500.0,321000.0,340000.0,363500.0,365000.0,398475.0,170.0,259.0,278.0,107.0,108.0,136.0,136.0,131.0,134.0,951.0,726.0,890.0,85.0,751.0,3554.0,740.0,484.0,5110.0,259.0,1944.0,5.068493150684931,146.0,52947.133856520646,41106.09083177541,668.0,1766.0,1056.0,227.0,67.0,4855.0,1.2830338266384778,Barnet,Outer West and North West
E02000049,Barnet 026,8503.0,2478.0,1780.0,2063.0,1592.0,590.0,5435.0,3028.0,595.0,367.0,739.0,818.0,509.0,3270.0,654.0,1508.0,2519.0,552.0,5233.0,4519.0,3984.0,2189.0,839.0,202.0,385.0,1886.0,404.0,3028.0,32.0,96.0,302.0,765.0,1896.0,110.27397260273972,210000.0,187500.0,210000.0,197500.0,167500.0,220000.0,218500.0,237500.0,218000.0,83.0,56.0,86.0,23.0,18.0,20.0,32.0,59.0,17.0,1292.0,798.0,889.0,65.0,642.0,1521.0,818.0,600.0,3731.0,430.0,2083.0,11.52506030554811,417.0,24842.329752082765,19305.398762312623,1363.0,1285.0,320.0,44.0,16.0,2126.0,0.702113606340819,Barnet,Outer West and North West
E02000050,Barnet 027,10064.0,2081.0,2080.0,2545.0,2170.0,1188.0,6795.0,3853.0,781.0,738.0,510.0,1063.0,761.0,6277.0,592.0,1891.0,919.0,385.0,3787.0,6254.0,3810.0,3260.0,593.0,874.0,1076.0,955.0,842.0,3853.0,66.0,122.0,692.0,1216.0,1889.0,48.53572270690874,249999.0,256000.0,275000.0,270000.0,316500.0,334975.0,270000.0,289500.0,300000.0,189.0,180.0,202.0,75.0,62.0,116.0,107.0,120.0,91.0,1313.0,735.0,892.0,110.0,793.0,3286.0,854.0,543.0,5416.0,352.0,2056.0,6.499261447562777,216.0,38818.945048966896,30133.534532367165,1248.0,1808.0,661.0,108.0,28.0,3589.0,0.9314819621074487,Barnet,Outer West and North West
E02000051,Barnet 028,8647.0,1533.0,1636.0,2060.0,1882.0,1536.0,5578.0,3537.0,608.0,679.0,268.0,1122.0,860.0,5681.0,384.0,1578.0,454.0,550.0,2966.0,4954.0,3693.0,2912.0,625.0,1197.0,880.0,218.0,1132.0,3537.0,156.0,580.0,694.0,133.0,2286.0,60.861462000414164,300000.0,330000.0,383000.0,365000.0,365000.0,421500.0,349760.0,435000.0,546250.0,117.0,235.0,183.0,79.0,81.0,120.0,99.0,100.0,112.0,916.0,528.0,755.0,47.0,704.0,3377.0,787.0,627.0,4522.0,241.0,1788.0,5.329500221141088,107.0,54826.25547603524,42566.51834077412,1014.0,1497.0,784.0,184.0,58.0,3864.0,1.09245122985581,Barnet,Outer West and North West
E02000052,Barnet 029,9698.0,1683.0,2106.0,2853.0,1925.0,1131.0,6884.0,4163.0,782.0,882.0,393.0,1335.0,771.0,7123.0,516.0,1124.0,599.0,336.0,2575.0,6310.0,3388.0,3635.0,528.0,988.0,1163.0,682.0,1258.0,4163.0,108.0,82.0,475.0,1136.0,2578.0,102.96120511762278,250000.0,248000.0,290000.0,298000.0,296250.0,342225.0,356500.0,382500.0,388025.0,207.0,237.0,227.0,97.0,128.0,126.0,129.0,155.0,120.0,941.0,519.0,704.0,82.0,716.0,4320.0,733.0,485.0,5791.0,299.0,1709.0,5.1631842514246244,150.0,47799.72592666547,37105.596099167036,1587.0,2026.0,473.0,66.0,11.0,3214.0,0.7720393946673072,Barnet,Outer West and North West
E02000053,Barnet 030,8697.0,1544.0,2668.0,2203.0,1575.0,707.0,6446.0,3244.0,567.0,589.0,365.0,1024.0,699.0,3563.0,441.0,3136.0,1098.0,459.0,5134.0,3724.0,4973.0,2280.0,964.0,615.0,784.0,502.0,1206.0,3244.0,122.0,81.0,910.0,304.0,2071.0,60.26319184621339,203000.0,198500.0,239995.0,245000.0,232500.0,219000.0,250000.0,261075.0,253500.0,93.0,122.0,250.0,349.0,123.0,93.0,202.0,394.0,342.0,1112.0,718.0,814.0,86.0,751.0,2473.0,1199.0,1169.0,4672.0,303.0,2172.0,6.4854452054794525,173.0,33197.277617144115,25778.247010112664,1168.0,1508.0,448.0,93.0,27.0,2798.0,0.8625154130702836,Barnet,Outer West and North West
E02000054,Barnet 031,7206.0,1299.0,1803.0,1797.0,1539.0,768.0,5139.0,2774.0,554.0,495.0,250.0,821.0,654.0,3894.0,355.0,1814.0,657.0,486.0,3312.0,3455.0,3751.0,2072.0,702.0,678.0,820.0,189.0,1027.0,2774.0,111.0,445.0,899.0,76.0,1464.0,49.013464871350486,229500.0,252475.0,250000.0,275000.0,239500.0,293000.0,321500.0,250000.0,339000.0,116.0,154.0,216.0,96.0,56.0,81.0,86.0,77.0,94.0,697.0,442.0,621.0,64.0,612.0,2543.0,928.0,680.0,3887.0,219.0,1664.0,5.634165165937741,117.0,41448.582757263874,32170.79988786726,744.0,1284.0,566.0,130.0,50.0,3019.0,1.0883201153568853,Barnet,Outer West and North West
E02000055,Barnet 032,11130.0,1993.0,3234.0,2488.0,1940.0,1475.0,7662.0,4179.0,747.0,710.0,378.0,1201.0,1143.0,6887.0,454.0,2326.0,775.0,688.0,4243.0,5450.0,5680.0,3217.0,962.0,1033.0,881.0,601.0,1553.0,4179.0,194.0,680.0,631.0,333.0,2728.0,79.19733370365226,249974.5,250000.0,272000.0,278000.0,300750.0,300000.0,325000.0,357500.0,340000.0,164.0,164.0,232.0,99.0,78.0,103.0,129.0,102.0,113.0,1282.0,677.0,960.0,79.0,976.0,3751.0,1412.0,1422.0,5707.0,301.0,2583.0,5.274224636411424,135.0,40399.056270569185,31357.697784761374,1572.0,1683.0,719.0,156.0,49.0,3814.0,0.9126585307489831,Barnet,Outer West and North West
E02000056,Barnet 033,9212.0,2020.0,1440.0,2039.0,2182.0,1531.0,5661.0,3390.0,850.0,729.0,216.0,833.0,762.0,7340.0,297.0,908.0,200.0,467.0,1872.0,6137.0,3075.0,3057.0,333.0,1380.0,990.0,183.0,743.0,3390.0,207.0,973.0,1112.0,157.0,1355.0,28.586036999163337,587250.0,511000.0,737450.0,665000.0,1000000.0,850000.0,875000.0,960000.0,992500.0,122.0,180.0,167.0,98.0,107.0,134.0,98.0,99.0,120.0,646.0,402.0,709.0,45.0,681.0,4086.0,623.0,384.0,4549.0,163.0,1821.0,3.5832051000219827,77.0,82085.60318562234,63752.108916186546,587.0,1325.0,1052.0,301.0,125.0,4872.0,1.4371681415929203,Barnet,Outer West and North West
E02000057,Barnet 034,7484.0,1890.0,1902.0,1605.0,1213.0,874.0,4720.0,2460.0,689.0,440.0,189.0,518.0,624.0,5270.0,243.0,1091.0,327.0,553.0,2214.0,4175.0,3309.0,1940.0,520.0,717.0,634.0,149.0,902.0,2460.0,128.0,495.0,672.0,331.0,1090.0,69.23709456372772,302000.0,275000.0,310000.0,340000.0,333750.0,300000.0,390000.0,365000.0,485000.0,100.0,115.0,107.0,49.0,57.0,81.0,80.0,55.0,52.0,769.0,458.0,595.0,53.0,644.0,2258.0,817.0,579.0,3666.0,233.0,1457.0,6.3557010365521,69.0,47909.516080326845,37190.92349839396,696.0,1036.0,591.0,115.0,22.0,2655.0,1.079268292682927,Barnet,Outer West and North West
E02000058,Barnet 035,10220.0,2245.0,1935.0,2344.0,2100.0,1596.0,6379.0,3961.0,916.0,755.0,276.0,1199.0,815.0,7847.0,404.0,1102.0,338.0,529.0,2373.0,6174.0,4046.0,3367.0,594.0,1418.0,1044.0,222.0,1207.0,3961.0,140.0,520.0,1318.0,759.0,1503.0,57.76209121491203,375000.0,440000.0,513000.0,404000.0,420000.0,550000.0,567900.0,612500.0,622500.0,169.0,210.0,182.0,102.0,91.0,137.0,114.0,104.0,128.0,769.0,494.0,877.0,45.0,744.0,4143.0,903.0,495.0,5231.0,239.0,1950.0,4.568916077231886,108.0,63229.28422208215,49097.23684892685,1110.0,1772.0,877.0,152.0,50.0,4227.0,1.0671547588992678,Barnet,Outer West and North West
E02000059,Barnet 036,10459.0,2040.0,2462.0,2667.0,2176.0,1114.0,7305.0,3990.0,697.0,677.0,522.0,1222.0,872.0,4414.0,522.0,3791.0,1172.0,560.0,6045.0,4744.0,5715.0,2788.0,1202.0,884.0,929.0,942.0,1151.0,3990.0,99.0,115.0,766.0,1007.0,2196.0,48.422684172137124,200000.0,192000.0,237750.0,232500.0,235000.0,250000.0,250000.0,246000.0,249950.0,127.0,147.0,170.0,102.0,80.0,100.0,71.0,94.0,277.0,1672.0,928.0,994.0,101.0,798.0,2557.0,1369.0,819.0,5522.0,439.0,2357.0,7.950018109380659,221.0,31014.20311062802,24086.948605557518,1554.0,1739.0,558.0,116.0,23.0,3301.0,0.8273182957393483,Barnet,Outer West and North West
E02000060,Barnet 037,10920.0,3151.0,2461.0,2228.0,1694.0,1386.0,6383.0,3400.0,950.0,541.0,216.0,897.0,796.0,7929.0,297.0,1410.0,372.0,912.0,2991.0,6212.0,4708.0,2798.0,602.0,932.0,743.0,250.0,1390.0,3400.0,137.0,417.0,1314.0,309.0,1497.0,90.8980287174495,320500.0,420000.0,460000.0,499500.0,499970.0,495000.0,543000.0,570000.0,600000.0,113.0,131.0,120.0,58.0,54.0,70.0,75.0,70.0,67.0,1140.0,659.0,935.0,38.0,809.0,3104.0,1084.0,631.0,4817.0,273.0,2123.0,5.6674278596636904,115.0,51681.114306897725,40122.15782924994,1164.0,1354.0,727.0,114.0,41.0,3323.0,0.9773529411764705,Barnet,Outer West and North West
E02000061,Barnet 038,8013.0,1346.0,1920.0,1999.0,1591.0,1157.0,5510.0,3172.0,570.0,633.0,211.0,963.0,795.0,5312.0,400.0,1478.0,259.0,564.0,2701.0,3937.0,4076.0,2439.0,733.0,992.0,617.0,97.0,1372.0,3172.0,226.0,452.0,912.0,111.0,1922.0,51.808215725806456,390000.0,340750.0,399500.0,440000.0,554350.0,537500.0,480000.0,889500.0,895500.0,113.0,142.0,140.0,55.0,68.0,112.0,119.0,82.0,99.0,618.0,372.0,508.0,28.0,613.0,3735.0,793.0,615.0,4429.0,234.0,1581.0,5.283359674870174,74.0,62825.43615688407,48783.37168035755,1161.0,1252.0,586.0,133.0,40.0,3005.0,0.9473518284993695,Barnet,Outer West and North West
E02000062,Barnet 039,6340.0,1360.0,1577.0,1532.0,1267.0,604.0,4376.0,2357.0,404.0,330.0,414.0,709.0,500.0,3130.0,357.0,1422.0,976.0,455.0,3210.0,3120.0,3220.0,1708.0,649.0,360.0,495.0,710.0,729.0,2357.0,54.0,79.0,592.0,704.0,1034.0,35.32227359260266,230000.0,249225.0,280000.0,277500.0,250000.0,286000.0,272500.0,300000.0,305000.0,69.0,62.0,90.0,34.0,38.0,46.0,38.0,48.0,47.0,1051.0,558.0,571.0,59.0,484.0,1484.0,773.0,459.0,3325.0,294.0,1355.0,8.842105263157894,200.0,30443.86876778166,23645.092149793014,1096.0,947.0,273.0,35.0,6.0,1624.0,0.6890114552397115,Barnet,Outer West and North West
E02000063,Barnet 040,6971.0,1484.0,1510.0,1785.0,1411.0,781.0,4706.0,2503.0,516.0,419.0,316.0,686.0,566.0,3644.0,386.0,1338.0,777.0,826.0,3327.0,3057.0,3914.0,1752.0,751.0,690.0,649.0,158.0,940.0,2503.0,80.0,151.0,1337.0,267.0,828.0,68.95122421438211,222500.0,320000.0,301000.0,345000.0,315000.0,370500.0,350000.0,320000.0,335000.0,135.0,130.0,122.0,57.0,41.0,62.0,80.0,43.0,76.0,918.0,539.0,562.0,46.0,508.0,1958.0,956.0,422.0,3557.0,282.0,1534.0,7.928029238122012,185.0,36256.120215549,28148.03127126625,854.0,1122.0,420.0,83.0,24.0,2316.0,0.9252896524170995,Barnet,Outer West and North West
E02000064,Barnet 041,6248.0,1211.0,1476.0,1594.0,1182.0,785.0,4252.0,2450.0,412.0,360.0,335.0,779.0,564.0,3802.0,351.0,921.0,652.0,522.0,2446.0,3270.0,2978.0,1833.0,617.0,544.0,474.0,622.0,743.0,2450.0,96.0,166.0,337.0,369.0,1673.0,81.0171198388721,249975.0,250000.0,272475.0,281500.0,264975.0,356250.0,319500.0,360000.0,404975.0,84.0,115.0,100.0,39.0,28.0,76.0,52.0,50.0,64.0,834.0,413.0,506.0,53.0,518.0,1995.0,718.0,531.0,3199.0,259.0,1454.0,8.096280087527353,178.0,36551.687941459815,28377.01714498648,1145.0,923.0,292.0,65.0,25.0,1810.0,0.7387755102040816,Barnet,Outer West and North West
E02000065,Bexley 001,7666.0,2206.0,1521.0,1981.0,1559.0,399.0,5061.0,2728.0,676.0,439.0,487.0,703.0,423.0,3320.0,359.0,533.0,3354.0,100.0,4346.0,4580.0,3086.0,2424.0,304.0,296.0,1098.0,622.0,666.0,2728.0,149.0,108.0,531.0,1370.0,866.0,24.802645948391525,150000.0,155000.0,176250.0,175000.0,133950.0,149000.0,145000.0,149000.0,162000.0,196.0,158.0,174.0,78.0,31.0,45.0,27.0,42.0,53.0,960.0,737.0,874.0,99.0,576.0,1729.0,485.0,539.0,3813.0,411.0,1514.0,10.778914240755311,252.0,33468.861189514915,26981.40709892314,989.0,1184.0,429.0,98.0,28.0,2453.0,0.8991935483870968,Bexley,Outer East and North East
E02000066,Bexley 002,9641.0,2407.0,1911.0,2127.0,2280.0,916.0,6318.0,3795.0,647.0,586.0,757.0,1246.0,559.0,5101.0,327.0,1026.0,3065.0,122.0,4540.0,6231.0,3410.0,3414.0,381.0,506.0,854.0,1907.0,482.0,3795.0,245.0,170.0,415.0,1418.0,2037.0,61.46608175980673,150000.0,144250.0,165300.0,150000.0,165000.0,153000.0,126000.0,151500.0,136750.0,97.0,106.0,128.0,63.0,31.0,36.0,66.0,43.0,46.0,1798.0,1092.0,1144.0,135.0,683.0,1749.0,633.0,550.0,4688.0,565.0,2142.0,12.052047781569966,350.0,27895.189385015532,22541.74283038214,1633.0,1628.0,420.0,93.0,21.0,2839.0,0.7480895915678525,Bexley,Outer East and North East
E02000067,Bexley 003,8750.0,2073.0,1719.0,2095.0,1934.0,929.0,5748.0,3580.0,695.0,638.0,610.0,1174.0,463.0,6088.0,313.0,794.0,1435.0,120.0,2662.0,6775.0,1975.0,3305.0,275.0,727.0,1342.0,699.0,754.0,3580.0,117.0,170.0,747.0,1225.0,1555.0,38.814936468147636,152995.0,157995.0,169000.0,170000.0,157250.0,165000.0,155000.0,145000.0,146950.0,215.0,215.0,234.0,104.0,70.0,87.0,73.0,159.0,169.0,1576.0,1119.0,1142.0,203.0,705.0,1483.0,449.0,386.0,4508.0,374.0,1731.0,8.296362023070097,257.0,32432.43708897718,26155.851664802023,1125.0,1728.0,589.0,107.0,31.0,3360.0,0.9385474860335196,Bexley,Outer East and North East
E02000068,Bexley 004,7388.0,1881.0,1581.0,1780.0,1489.0,657.0,4850.0,3041.0,604.0,560.0,536.0,993.0,348.0,4825.0,274.0,646.0,1554.0,89.0,2563.0,5447.0,1941.0,2793.0,248.0,474.0,959.0,728.0,700.0,3041.0,112.0,122.0,508.0,989.0,1526.0,32.953294889289964,150000.0,150000.0,160000.0,150000.0,150000.0,151997.5,155000.0,156000.0,161500.0,239.0,184.0,181.0,97.0,54.0,48.0,59.0,60.0,80.0,1240.0,849.0,929.0,134.0,614.0,1276.0,465.0,360.0,3705.0,370.0,1483.0,9.986504723346828,298.0,32274.627607373917,26030.149768227235,1098.0,1415.0,421.0,82.0,25.0,2610.0,0.8582703058204538,Bexley,Outer East and North East
E02000069,Bexley 005,6194.0,1240.0,1145.0,1195.0,1538.0,1076.0,3878.0,2495.0,440.0,531.0,354.0,746.0,424.0,4606.0,170.0,620.0,754.0,44.0,1588.0,5122.0,1072.0,2386.0,109.0,824.0,942.0,315.0,380.0,2495.0,77.0,295.0,756.0,633.0,888.0,42.885688692896025,146000.0,161497.5,171497.5,172750.0,163000.0,155000.0,161000.0,176000.0,195000.0,134.0,140.0,156.0,74.0,54.0,59.0,71.0,83.0,52.0,1240.0,723.0,872.0,187.0,521.0,1103.0,308.0,219.0,3030.0,197.0,1411.0,6.501650165016502,129.0,36124.602005556015,29096.81647734502,624.0,1162.0,526.0,133.0,50.0,2833.0,1.1354709418837676,Bexley,Outer East and North East
